date,state,state_name,pop,type,number,number_pop
2020-05-03,PI,Piau<c3><ad>,3204028,new_cases,42,1.3108499676032794
2020-05-04,PI,Piau<c3><ad>,3204028,new_cases,91,2.8401749298071053
2020-05-05,PI,Piau<c3><ad>,3204028,new_cases,74,2.3095928000629207
2020-05-06,PI,Piau<c3><ad>,3204028,new_cases,102,3.1834927784651073
2020-05-07,PI,Piau<c3><ad>,3204028,new_cases,80,2.4968570811491038
2020-05-08,PI,Piau<c3><ad>,3204028,new_cases,102,3.1834927784651073
2020-05-09,PI,Piau<c3><ad>,3204028,new_cases,45,1.4044821081463708
2020-05-10,PI,Piau<c3><ad>,3204028,new_cases,54,1.685378529775645
2020-05-11,PI,Piau<c3><ad>,3204028,new_cases,111,3.4643892000943812
2020-05-12,PI,Piau<c3><ad>,3204028,new_cases,169,5.2746105839274815
2020-05-13,PI,Piau<c3><ad>,3204028,new_cases,172,5.368242724470573
2020-05-14,PI,Piau<c3><ad>,3204028,new_cases,121,3.776496335238019
2020-05-15,PI,Piau<c3><ad>,3204028,new_cases,180,5.617928432585483
2020-05-16,PI,Piau<c3><ad>,3204028,new_cases,167,5.212189156898754
2020-05-17,PI,Piau<c3><ad>,3204028,new_cases,35,1.0923749730027328
2020-05-18,PI,Piau<c3><ad>,3204028,new_cases,153,4.77523916769766
2020-05-19,PI,Piau<c3><ad>,3204028,new_cases,197,6.148510562329667
2020-02-25,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-02-26,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-02-27,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-02-28,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-02-29,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-01,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-02,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-03,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-04,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-05,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-06,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-07,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-08,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-09,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-10,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-11,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-12,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-13,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-14,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-15,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-16,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-17,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-18,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-19,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-20,RO,Rond<c3><b4>nia,1768204,new_cases,1,0.056554560446645294
2020-03-21,RO,Rond<c3><b4>nia,1768204,new_cases,2,0.11310912089329059
2020-03-22,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-23,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-24,RO,Rond<c3><b4>nia,1768204,new_cases,2,0.11310912089329059
2020-03-25,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-26,RO,Rond<c3><b4>nia,1768204,new_cases,1,0.056554560446645294
2020-03-27,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-28,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-29,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-03-30,RO,Rond<c3><b4>nia,1768204,new_cases,2,0.11310912089329059
2020-03-31,RO,Rond<c3><b4>nia,1768204,new_cases,1,0.056554560446645294
2020-04-01,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-04-02,RO,Rond<c3><b4>nia,1768204,new_cases,1,0.056554560446645294
2020-04-03,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-04-04,RO,Rond<c3><b4>nia,1768204,new_cases,1,0.056554560446645294
2020-04-05,RO,Rond<c3><b4>nia,1768204,new_cases,3,0.1696636813399359
2020-04-06,RO,Rond<c3><b4>nia,1768204,new_cases,4,0.22621824178658118
2020-04-07,RO,Rond<c3><b4>nia,1768204,new_cases,5,0.2827728022332265
2020-04-08,RO,Rond<c3><b4>nia,1768204,new_cases,3,0.1696636813399359
2020-04-09,RO,Rond<c3><b4>nia,1768204,new_cases,2,0.11310912089329059
2020-04-10,RO,Rond<c3><b4>nia,1768204,new_cases,4,0.22621824178658118
2020-04-11,RO,Rond<c3><b4>nia,1768204,new_cases,2,0.11310912089329059
2020-04-12,RO,Rond<c3><b4>nia,1768204,new_cases,8,0.45243648357316235
2020-04-13,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-04-14,RO,Rond<c3><b4>nia,1768204,new_cases,27,1.526973132059423
2020-04-15,RO,Rond<c3><b4>nia,1768204,new_cases,4,0.22621824178658118
2020-04-16,RO,Rond<c3><b4>nia,1768204,new_cases,19,1.0745366484862606
2020-04-17,RO,Rond<c3><b4>nia,1768204,new_cases,18,1.0179820880396153
2020-04-18,RO,Rond<c3><b4>nia,1768204,new_cases,18,1.0179820880396153
2020-04-19,RO,Rond<c3><b4>nia,1768204,new_cases,32,1.8097459342926494
2020-04-20,RO,Rond<c3><b4>nia,1768204,new_cases,39,2.2056278574191666
2020-04-21,RO,Rond<c3><b4>nia,1768204,new_cases,24,1.3573094507194872
2020-04-22,RO,Rond<c3><b4>nia,1768204,new_cases,0,0
2020-04-23,RO,Rond<c3><b4>nia,1768204,new_cases,27,1.526973132059423
2020-04-24,RO,Rond<c3><b4>nia,1768204,new_cases,40,2.262182417865812
2020-04-25,RO,Rond<c3><b4>nia,1768204,new_cases,38,2.1490732969725213
2020-04-26,RO,Rond<c3><b4>nia,1768204,new_cases,36,2.0359641760792306
2020-04-27,RO,Rond<c3><b4>nia,1768204,new_cases,29,1.6400822529527137
2020-04-28,RO,Rond<c3><b4>nia,1768204,new_cases,20,1.131091208932906
2020-04-29,RO,Rond<c3><b4>nia,1768204,new_cases,20,1.131091208932906
2020-04-30,RO,Rond<c3><b4>nia,1768204,new_cases,69,3.9022646708185253
2020-05-01,RO,Rond<c3><b4>nia,1768204,new_cases,83,4.694028517071559
2020-05-02,RO,Rond<c3><b4>nia,1768204,new_cases,69,3.9022646708185253
2020-05-03,RO,Rond<c3><b4>nia,1768204,new_cases,51,2.8842825827789103
2020-05-04,RO,Rond<c3><b4>nia,1768204,new_cases,51,2.8842825827789103
2020-05-05,RO,Rond<c3><b4>nia,1768204,new_cases,105,5.938228846897756
2020-05-06,RO,Rond<c3><b4>nia,1768204,new_cases,82,4.637473956624914
2020-05-07,RO,Rond<c3><b4>nia,1768204,new_cases,155,8.76595686923002
2020-05-08,RO,Rond<c3><b4>nia,1768204,new_cases,124,7.012765495384016
2020-05-09,RO,Rond<c3><b4>nia,1768204,new_cases,41,2.318736978312457
2020-05-10,RO,Rond<c3><b4>nia,1768204,new_cases,39,2.2056278574191666
2020-05-11,RO,Rond<c3><b4>nia,1768204,new_cases,96,5.429237802877949
2020-05-12,RO,Rond<c3><b4>nia,1768204,new_cases,62,3.506382747692008
2020-05-13,RO,Rond<c3><b4>nia,1768204,new_cases,152,8.596293187890085
2020-05-14,RO,Rond<c3><b4>nia,1768204,new_cases,74,4.185037473051752
2020-05-15,RO,Rond<c3><b4>nia,1768204,new_cases,108,6.107892528237692
2020-05-16,RO,Rond<c3><b4>nia,1768204,new_cases,125,7.069320055830662
2020-05-17,RO,Rond<c3><b4>nia,1768204,new_cases,44,2.488400659652393
2020-05-18,RO,Rond<c3><b4>nia,1768204,new_cases,80,4.524364835731624
2020-05-19,RO,Rond<c3><b4>nia,1768204,new_cases,370,20.92518736525876
2020-02-25,TO,Tocantins,1515126,new_cases,0,0
2020-02-26,TO,Tocantins,1515126,new_cases,0,0
2020-02-27,TO,Tocantins,1515126,new_cases,0,0
2020-02-28,TO,Tocantins,1515126,new_cases,0,0
2020-02-29,TO,Tocantins,1515126,new_cases,0,0
2020-03-01,TO,Tocantins,1515126,new_cases,0,0
2020-03-02,TO,Tocantins,1515126,new_cases,0,0
2020-03-03,TO,Tocantins,1515126,new_cases,0,0
2020-03-04,TO,Tocantins,1515126,new_cases,0,0
2020-03-05,TO,Tocantins,1515126,new_cases,0,0
2020-03-06,TO,Tocantins,1515126,new_cases,0,0
2020-03-07,TO,Tocantins,1515126,new_cases,0,0
2020-03-08,TO,Tocantins,1515126,new_cases,0,0
2020-03-09,TO,Tocantins,1515126,new_cases,0,0
2020-03-10,TO,Tocantins,1515126,new_cases,0,0
2020-03-11,TO,Tocantins,1515126,new_cases,0,0
2020-03-12,TO,Tocantins,1515126,new_cases,0,0
2020-03-13,TO,Tocantins,1515126,new_cases,0,0
2020-03-14,TO,Tocantins,1515126,new_cases,0,0
2020-03-15,TO,Tocantins,1515126,new_cases,0,0
2020-03-16,TO,Tocantins,1515126,new_cases,0,0
2020-03-17,TO,Tocantins,1515126,new_cases,0,0
2020-03-18,TO,Tocantins,1515126,new_cases,1,0.06600111145871697
2020-03-19,TO,Tocantins,1515126,new_cases,0,0
2020-03-20,TO,Tocantins,1515126,new_cases,0,0
2020-03-21,TO,Tocantins,1515126,new_cases,1,0.06600111145871697
2020-03-22,TO,Tocantins,1515126,new_cases,3,0.1980033343761509
2020-03-23,TO,Tocantins,1515126,new_cases,2,0.13200222291743394
2020-03-24,TO,Tocantins,1515126,new_cases,0,0
2020-03-25,TO,Tocantins,1515126,new_cases,0,0
2020-03-26,TO,Tocantins,1515126,new_cases,1,0.06600111145871697
2020-03-27,TO,Tocantins,1515126,new_cases,1,0.06600111145871697
2020-03-28,TO,Tocantins,1515126,new_cases,0,0
2020-03-29,TO,Tocantins,1515126,new_cases,1,0.06600111145871697
2020-03-30,TO,Tocantins,1515126,new_cases,1,0.06600111145871697
2020-03-31,TO,Tocantins,1515126,new_cases,1,0.06600111145871697
2020-04-01,TO,Tocantins,1515126,new_cases,0,0
2020-04-02,TO,Tocantins,1515126,new_cases,0,0
2020-04-03,TO,Tocantins,1515126,new_cases,1,0.06600111145871697
2020-04-04,TO,Tocantins,1515126,new_cases,3,0.1980033343761509
2020-04-05,TO,Tocantins,1515126,new_cases,1,0.06600111145871697
2020-04-06,TO,Tocantins,1515126,new_cases,2,0.13200222291743394
2020-04-07,TO,Tocantins,1515126,new_cases,0,0
2020-04-08,TO,Tocantins,1515126,new_cases,4,0.2640044458348679
2020-04-09,TO,Tocantins,1515126,new_cases,0,0
2020-04-10,TO,Tocantins,1515126,new_cases,0,0
2020-04-11,TO,Tocantins,1515126,new_cases,2,0.13200222291743394
2020-04-12,TO,Tocantins,1515126,new_cases,1,0.06600111145871697
2020-04-13,TO,Tocantins,1515126,new_cases,0,0
2020-04-14,TO,Tocantins,1515126,new_cases,1,0.06600111145871697
2020-04-15,TO,Tocantins,1515126,new_cases,2,0.13200222291743394
2020-04-16,TO,Tocantins,1515126,new_cases,2,0.13200222291743394
2020-04-17,TO,Tocantins,1515126,new_cases,1,0.06600111145871697
2020-04-18,TO,Tocantins,1515126,new_cases,1,0.06600111145871697
2020-04-19,TO,Tocantins,1515126,new_cases,1,0.06600111145871697
2020-04-20,TO,Tocantins,1515126,new_cases,1,0.06600111145871697
2020-04-21,TO,Tocantins,1515126,new_cases,2,0.13200222291743394
2020-04-22,TO,Tocantins,1515126,new_cases,0,0
2020-04-23,TO,Tocantins,1515126,new_cases,6,0.3960066687523018
2020-04-24,TO,Tocantins,1515126,new_cases,7,0.46200778021101874
2020-04-25,TO,Tocantins,1515126,new_cases,8,0.5280088916697357
2020-04-26,TO,Tocantins,1515126,new_cases,9,0.5940100031284526
2020-04-27,TO,Tocantins,1515126,new_cases,12,0.7920133375046036
2020-04-28,TO,Tocantins,1515126,new_cases,37,2.4420411239725275
2020-04-29,TO,Tocantins,1515126,new_cases,21,1.3860233406330562
2020-04-30,TO,Tocantins,1515126,new_cases,27,1.782030009385358
2020-05-01,TO,Tocantins,1515126,new_cases,27,1.782030009385358
2020-05-02,TO,Tocantins,1515126,new_cases,55,3.630061130229433
2020-05-03,TO,Tocantins,1515126,new_cases,21,1.3860233406330562
2020-05-04,TO,Tocantins,1515126,new_cases,36,2.3760400125138106
2020-05-05,TO,Tocantins,1515126,new_cases,48,3.1680533500184143
2020-05-06,TO,Tocantins,1515126,new_cases,72,4.752080025027621
2020-05-07,TO,Tocantins,1515126,new_cases,71,4.686078913568904
2020-05-08,TO,Tocantins,1515126,new_cases,79,5.21408780523864
2020-05-09,TO,Tocantins,1515126,new_cases,115,7.590127817752451
2020-05-10,TO,Tocantins,1515126,new_cases,59,3.894065576064301
2020-05-11,TO,Tocantins,1515126,new_cases,81,5.346090028156074
2020-05-12,TO,Tocantins,1515126,new_cases,104,6.864115591706565
2020-05-13,TO,Tocantins,1515126,new_cases,97,6.402107811495545
2020-05-14,TO,Tocantins,1515126,new_cases,150,9.900166718807546
2020-05-15,TO,Tocantins,1515126,new_cases,100,6.600111145871696
2020-05-16,TO,Tocantins,1515126,new_cases,0,0
2020-05-17,TO,Tocantins,1515126,new_cases,217,14.322241186541582
2020-05-18,TO,Tocantins,1515126,new_cases,0,0
2020-05-19,TO,Tocantins,1515126,new_cases,150,9.900166718807546
2020-02-25,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-02-26,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-02-27,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-02-28,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-02-29,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-03-01,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-03-02,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-03-03,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-03-04,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-03-05,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-03-06,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-03-07,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-03-08,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-03-09,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-03-10,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-03-11,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-03-12,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-03-13,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-03-14,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-03-15,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-03-16,SP,S<c3><a3>o Paulo,44396484,total_deaths,0,0
2020-03-17,SP,S<c3><a3>o Paulo,44396484,total_deaths,1,0.0022524306204067873
2020-03-18,SP,S<c3><a3>o Paulo,44396484,total_deaths,4,0.00900972248162715
2020-03-19,SP,S<c3><a3>o Paulo,44396484,total_deaths,5,0.011262153102033936
2020-03-20,SP,S<c3><a3>o Paulo,44396484,total_deaths,9,0.020271875583661083
2020-03-21,SP,S<c3><a3>o Paulo,44396484,total_deaths,15,0.03378645930610181
2020-03-22,SP,S<c3><a3>o Paulo,44396484,total_deaths,22,0.04955347364894932
2020-03-23,SP,S<c3><a3>o Paulo,44396484,total_deaths,30,0.06757291861220362
2020-03-24,SP,S<c3><a3>o Paulo,44396484,total_deaths,40,0.09009722481627148
2020-03-25,SP,S<c3><a3>o Paulo,44396484,total_deaths,48,0.10811666977952579
2020-03-26,SP,S<c3><a3>o Paulo,44396484,total_deaths,58,0.13064097598359364
2020-03-27,SP,S<c3><a3>o Paulo,44396484,total_deaths,68,0.15316528218766154
2020-03-28,SP,S<c3><a3>o Paulo,44396484,total_deaths,84,0.18920417211417012
2020-03-29,SP,S<c3><a3>o Paulo,44396484,total_deaths,98,0.22073820079986514
2020-03-30,SP,S<c3><a3>o Paulo,44396484,total_deaths,113,0.25452466010596697
2020-03-31,SP,S<c3><a3>o Paulo,44396484,total_deaths,136,0.3063305643753231
2020-04-01,SP,S<c3><a3>o Paulo,44396484,total_deaths,164,0.3693986217467131
2020-04-02,SP,S<c3><a3>o Paulo,44396484,total_deaths,188,0.423456956636476
2020-04-03,SP,S<c3><a3>o Paulo,44396484,total_deaths,219,0.4932823058690864
2020-04-04,SP,S<c3><a3>o Paulo,44396484,total_deaths,260,0.5856319613057647
2020-04-05,SP,S<c3><a3>o Paulo,44396484,total_deaths,275,0.6194184206118665
2020-04-06,SP,S<c3><a3>o Paulo,44396484,total_deaths,304,0.6847389086036633
2020-04-07,SP,S<c3><a3>o Paulo,44396484,total_deaths,371,0.835651760170918
2020-04-08,SP,S<c3><a3>o Paulo,44396484,total_deaths,428,0.9640403055341049
2020-04-09,SP,S<c3><a3>o Paulo,44396484,total_deaths,496,1.1172055877217664
2020-04-10,SP,S<c3><a3>o Paulo,44396484,total_deaths,540,1.216312535019665
2020-04-11,SP,S<c3><a3>o Paulo,44396484,total_deaths,560,1.2613611474278008
2020-04-12,SP,S<c3><a3>o Paulo,44396484,total_deaths,588,1.3244292047991908
2020-04-13,SP,S<c3><a3>o Paulo,44396484,total_deaths,608,1.3694778172073265
2020-04-14,SP,S<c3><a3>o Paulo,44396484,total_deaths,695,1.5654392811827171
2020-04-15,SP,S<c3><a3>o Paulo,44396484,total_deaths,778,1.7523910226764805
2020-04-16,SP,S<c3><a3>o Paulo,44396484,total_deaths,853,1.9213233192069894
2020-04-17,SP,S<c3><a3>o Paulo,44396484,total_deaths,928,2.0902556157374983
2020-04-18,SP,S<c3><a3>o Paulo,44396484,total_deaths,991,2.232158744823126
2020-04-19,SP,S<c3><a3>o Paulo,44396484,total_deaths,1015,2.286217079712889
2020-04-20,SP,S<c3><a3>o Paulo,44396484,total_deaths,1037,2.3357705533618383
2020-04-21,SP,S<c3><a3>o Paulo,44396484,total_deaths,1093,2.4619066681046182
2020-04-22,SP,S<c3><a3>o Paulo,44396484,total_deaths,1134,2.5542563235412965
2020-04-23,SP,S<c3><a3>o Paulo,44396484,total_deaths,1345,3.0295191844471288
2020-04-24,SP,S<c3><a3>o Paulo,44396484,total_deaths,1512,3.4056750980550623
2020-04-25,SP,S<c3><a3>o Paulo,44396484,total_deaths,1667,3.754801844218114
2020-04-26,SP,S<c3><a3>o Paulo,44396484,total_deaths,1700,3.8291320546915384
2020-04-27,SP,S<c3><a3>o Paulo,44396484,total_deaths,1825,4.110685882242387
2020-04-28,SP,S<c3><a3>o Paulo,44396484,total_deaths,2049,4.615230341213507
2020-04-29,SP,S<c3><a3>o Paulo,44396484,total_deaths,2247,5.0612116040540505
2020-04-30,SP,S<c3><a3>o Paulo,44396484,total_deaths,2375,5.349522723466119
2020-05-01,SP,S<c3><a3>o Paulo,44396484,total_deaths,2511,5.655853287841443
2020-05-02,SP,S<c3><a3>o Paulo,44396484,total_deaths,2586,5.824785584371952
2020-05-03,SP,S<c3><a3>o Paulo,44396484,total_deaths,2627,5.91713523980863
2020-05-04,SP,S<c3><a3>o Paulo,44396484,total_deaths,2654,5.977950866559613
2020-05-05,SP,S<c3><a3>o Paulo,44396484,total_deaths,2851,6.421679698779751
2020-05-06,SP,S<c3><a3>o Paulo,44396484,total_deaths,3045,6.858651239138667
2020-05-07,SP,S<c3><a3>o Paulo,44396484,total_deaths,3206,7.221292569024159
2020-05-08,SP,S<c3><a3>o Paulo,44396484,total_deaths,3416,7.694302999309585
2020-05-09,SP,S<c3><a3>o Paulo,44396484,total_deaths,3608,8.126769678427689
2020-05-10,SP,S<c3><a3>o Paulo,44396484,total_deaths,3709,8.354265171088773
2020-05-11,SP,S<c3><a3>o Paulo,44396484,total_deaths,3743,8.430847812182604
2020-05-12,SP,S<c3><a3>o Paulo,44396484,total_deaths,3949,8.894848519986402
2020-05-13,SP,S<c3><a3>o Paulo,44396484,total_deaths,4118,9.27550929483515
2020-05-14,SP,S<c3><a3>o Paulo,44396484,total_deaths,4315,9.719238127055286
2020-05-15,SP,S<c3><a3>o Paulo,44396484,total_deaths,4501,10.13819022245095
2020-05-16,SP,S<c3><a3>o Paulo,44396484,total_deaths,4688,10.559394748467017
2020-05-17,SP,S<c3><a3>o Paulo,44396484,total_deaths,4782,10.771123226785257
2020-05-18,SP,S<c3><a3>o Paulo,44396484,total_deaths,4823,10.863472882221934
2020-05-19,SP,S<c3><a3>o Paulo,44396484,total_deaths,5147,11.593260403233733
2020-02-25,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-02-26,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-02-27,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-02-28,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-02-29,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-03-01,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-03-02,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-03-03,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-03-04,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-03-05,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-03-06,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-03-07,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-03-08,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-03-09,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-03-10,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-03-11,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-03-12,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-03-13,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-03-14,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-03-15,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-03-16,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-03-17,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-03-18,RJ,Rio de Janeiro,16550024,total_deaths,0,0
2020-03-19,RJ,Rio de Janeiro,16550024,total_deaths,2,0.012084574620556442
2020-03-20,RJ,Rio de Janeiro,16550024,total_deaths,2,0.012084574620556442
2020-03-21,RJ,Rio de Janeiro,16550024,total_deaths,3,0.018126861930834664
2020-03-22,RJ,Rio de Janeiro,16550024,total_deaths,3,0.018126861930834664
2020-03-23,RJ,Rio de Janeiro,16550024,total_deaths,4,0.024169149241112884
2020-03-24,RJ,Rio de Janeiro,16550024,total_deaths,6,0.03625372386166933
2020-03-25,RJ,Rio de Janeiro,16550024,total_deaths,8,0.04833829848222577
2020-03-26,RJ,Rio de Janeiro,16550024,total_deaths,9,0.05438058579250399
2020-03-27,RJ,Rio de Janeiro,16550024,total_deaths,10,0.06042287310278221
2020-03-28,RJ,Rio de Janeiro,16550024,total_deaths,13,0.07854973503361687
2020-03-29,RJ,Rio de Janeiro,16550024,total_deaths,17,0.10271888427472975
2020-03-30,RJ,Rio de Janeiro,16550024,total_deaths,18,0.10876117158500798
2020-03-31,RJ,Rio de Janeiro,16550024,total_deaths,23,0.13897260813639908
2020-04-01,RJ,Rio de Janeiro,16550024,total_deaths,28,0.1691840446877902
2020-04-02,RJ,Rio de Janeiro,16550024,total_deaths,41,0.24773377972140706
2020-04-03,RJ,Rio de Janeiro,16550024,total_deaths,47,0.2839875035830764
2020-04-04,RJ,Rio de Janeiro,16550024,total_deaths,58,0.3504526639961368
2020-04-05,RJ,Rio de Janeiro,16550024,total_deaths,64,0.38670638785780614
2020-04-06,RJ,Rio de Janeiro,16550024,total_deaths,71,0.4290023990297537
2020-04-07,RJ,Rio de Janeiro,16550024,total_deaths,89,0.5377635706147617
2020-04-08,RJ,Rio de Janeiro,16550024,total_deaths,106,0.6404824548894914
2020-04-09,RJ,Rio de Janeiro,16550024,total_deaths,122,0.7371590518539429
2020-04-10,RJ,Rio de Janeiro,16550024,total_deaths,147,0.8882162346108985
2020-04-11,RJ,Rio de Janeiro,16550024,total_deaths,155,0.9365545330931242
2020-04-12,RJ,Rio de Janeiro,16550024,total_deaths,170,1.0271888427472975
2020-04-13,RJ,Rio de Janeiro,16550024,total_deaths,188,1.1359500143323056
2020-04-14,RJ,Rio de Janeiro,16550024,total_deaths,224,1.3534723575023215
2020-04-15,RJ,Rio de Janeiro,16550024,total_deaths,265,1.6012061372237285
2020-04-16,RJ,Rio de Janeiro,16550024,total_deaths,301,1.8187284803937445
2020-04-17,RJ,Rio de Janeiro,16550024,total_deaths,341,2.060419972804873
2020-04-18,RJ,Rio de Janeiro,16550024,total_deaths,387,2.3383651890776713
2020-04-19,RJ,Rio de Janeiro,16550024,total_deaths,402,2.428999498731845
2020-04-20,RJ,Rio de Janeiro,16550024,total_deaths,422,2.549845244937409
2020-04-21,RJ,Rio de Janeiro,16550024,total_deaths,461,2.78549445003826
2020-04-22,RJ,Rio de Janeiro,16550024,total_deaths,490,2.9607207820363284
2020-04-23,RJ,Rio de Janeiro,16550024,total_deaths,530,3.202412274447457
2020-04-24,RJ,Rio de Janeiro,16550024,total_deaths,570,3.4441037668585857
2020-04-25,RJ,Rio de Janeiro,16550024,total_deaths,615,3.7160066958211058
2020-04-26,RJ,Rio de Janeiro,16550024,total_deaths,645,3.8972753151294524
2020-04-27,RJ,Rio de Janeiro,16550024,total_deaths,677,4.090628509058355
2020-04-28,RJ,Rio de Janeiro,16550024,total_deaths,738,4.459208034985327
2020-04-29,RJ,Rio de Janeiro,16550024,total_deaths,794,4.797576124360908
2020-04-30,RJ,Rio de Janeiro,16550024,total_deaths,854,5.160113362977601
2020-05-01,RJ,Rio de Janeiro,16550024,total_deaths,921,5.564946612766241
2020-05-02,RJ,Rio de Janeiro,16550024,total_deaths,971,5.867060978280152
2020-05-03,RJ,Rio de Janeiro,16550024,total_deaths,1019,6.157090769173507
2020-05-04,RJ,Rio de Janeiro,16550024,total_deaths,1065,6.435035985446305
2020-05-05,RJ,Rio de Janeiro,16550024,total_deaths,1123,6.785488649442442
2020-05-06,RJ,Rio de Janeiro,16550024,total_deaths,1205,7.280956208885256
2020-05-07,RJ,Rio de Janeiro,16550024,total_deaths,1394,8.42294851052784
2020-05-08,RJ,Rio de Janeiro,16550024,total_deaths,1503,9.081557827348165
2020-05-09,RJ,Rio de Janeiro,16550024,total_deaths,1653,9.9879009238899
2020-05-10,RJ,Rio de Janeiro,16550024,total_deaths,1714,10.356480449816871
2020-05-11,RJ,Rio de Janeiro,16550024,total_deaths,1770,10.694848539192451
2020-05-12,RJ,Rio de Janeiro,16550024,total_deaths,1928,11.64952993421641
2020-05-13,RJ,Rio de Janeiro,16550024,total_deaths,2050,12.386688986070352
2020-05-14,RJ,Rio de Janeiro,16550024,total_deaths,2247,13.577019586195162
2020-05-15,RJ,Rio de Janeiro,16550024,total_deaths,2438,14.731096462458302
2020-05-16,RJ,Rio de Janeiro,16550024,total_deaths,2614,15.79453902906727
2020-05-17,RJ,Rio de Janeiro,16550024,total_deaths,2715,16.40481004740537
2020-05-18,RJ,Rio de Janeiro,16550024,total_deaths,2852,17.232603408913487
2020-05-19,RJ,Rio de Janeiro,16550024,total_deaths,3079,18.60420262834664
